code,name,time,netProfit ,netProfit Growth,eps,epsGrowth,interestRates,PE,dividendYield,payoutRatio,netAssetValue,currency,rate,year,month
00177,江蘇寧滬高速公路s,2015-12-01,2948.0,6.04,0.5852,6.05,0.4704,18.45,4.36,80.39,4.7803,港元,1.1761,2015,12
00177,江蘇寧滬高速公路s,2016-12-01,3718.0,26.13,0.7381,26.12,0.4667,15.09,4.19,63.23,4.8991,港元,1.11125,2016,12
00177,江蘇寧滬高速公路s,2017-12-01,4301.0,15.68,0.8539,15.68,0.5275,13.42,4.6,61.78,5.5974,港元,1.1989,2017,12
00177,江蘇寧滬高速公路s,2018-12-01,4983.0,15.85,0.9892,15.85,0.5238,8.74,6.05,52.95,5.9074,港元,1.1386,2018,12
00177,江蘇寧滬高速公路s,2019-12-01,4693.0,-5.82,0.9315,-5.83,0.0,9.41,0.0,0.0,5.9074,港元,1.1175,2019,12
00178,莎莎國際s,2015-03-01,839.0,-10.31,0.295,-10.61,0.235,9.19,8.67,79.66,0.8699,港元,1.0,2015,3
00178,莎莎國際s,2016-03-01,383.0,-54.28,0.134,-54.58,0.235,27.01,6.49,175.37,0.7912,港元,1.0,2016,3
00178,莎莎國際s,2017-03-01,327.0,-14.8,0.112,-16.42,0.17,48.39,3.14,151.79,0.7411,港元,1.0,2017,3
00178,莎莎國際s,2018-03-01,440.0,34.71,0.146,30.36,0.175,15.14,7.92,119.86,0.817,港元,1.0,2018,3
00178,莎莎國際s,2019-03-01,471.0,6.96,0.154,5.48,0.16,8.31,12.5,103.9,0.8033,港元,1.0,2019,3
00179,德昌電機控股s,2015-03-01,1635.0,1.43,1.8696,3.01,0.48,11.82,2.17,25.67,16.4005,港元,7.7545,2015,3
00179,德昌電機控股s,2016-03-01,1339.0,-18.13,1.5578,-16.68,0.49,15.47,2.03,31.45,16.257,港元,7.754,2016,3
00179,德昌電機控股s,2017-03-01,1849.0,38.08,2.1531,38.21,0.5,12.31,1.89,23.22,17.6132,港元,7.77,2017,3
00179,德昌電機控股s,2018-03-01,2073.0,12.11,2.4049,11.7,0.5102,6.69,3.17,21.21,20.5275,港元,7.849,2018,3
00179,德昌電機控股s,2019-03-01,2208.0,6.55,2.5478,5.94,0.51,5.22,3.83,20.02,22.0587,港元,7.849,2019,3
00180,開達集團,2015-12-01,124.0,-14.74,0.1308,-16.63,0.015,5.58,2.05,11.47,1.8063,港元,1.0,2015,12
00180,開達集團,2016-12-01,123.0,-1.15,0.1293,-1.15,0.015,14.08,0.82,11.6,1.8994,港元,1.0,2016,12
00180,開達集團,2017-12-01,322.0,161.79,0.3385,161.79,0.02,2.81,2.11,5.91,2.2379,港元,1.0,2017,12
00180,開達集團,2018-12-01,182.0,-43.51,0.1912,-43.52,0.01,3.24,1.61,5.23,2.4118,港元,1.0,2018,12
00180,開達集團,2019-12-01,-14.0,-43.51,-0.0151,-43.52,0.0,-44.37,0.0,0.0,2.4336,港元,1.0,2019,12
00181,閩港控股,2015-12-01,-2.0,-326.85,-0.0033,-266.67,0.0,-122.73,0.0,0.0,0.2931,港元,1.0,2015,12
00181,閩港控股,2016-12-01,2.0,-326.85,0.0018,-266.67,0.0,155.56,0.0,0.0,0.3366,港元,1.0,2016,12
00181,閩港控股,2017-12-01,8.0,377.16,0.0069,283.33,0.0,30.43,0.0,0.0,0.3503,港元,1.0,2017,12
00181,閩港控股,2018-12-01,9.0,18.48,0.0082,18.84,0.0,22.56,0.0,0.0,0.353,港元,1.0,2018,12
00181,閩港控股,2019-12-01,9.0,0.49,0.0083,1.22,0.0,24.22,0.0,0.0,0.3589,港元,1.0,2019,12
00182,協合新能源s,2015-12-01,508.0,60.17,0.0573,58.29,0.01,7.33,2.38,17.45,0.6299,港元,1.0,2015,12
00182,協合新能源s,2016-12-01,509.0,0.14,0.0591,3.17,0.02,6.17,5.48,33.83,0.6453,港元,1.11125,2016,12
00182,協合新能源s,2017-12-01,240.0,-52.86,0.0279,-52.75,0.01,13.25,2.69,35.62,0.7127,港元,1.1989,2017,12
00182,協合新能源s,2018-12-01,572.0,138.53,0.0669,139.67,0.02,4.56,6.56,29.88,0.7348,港元,1.1386,2018,12
00182,協合新能源s,2019-12-01,675.0,18.05,0.0807,20.51,0.025,3.78,8.2,30.98,0.7809,港元,1.1175,2019,12
00183,宏輝集團,2015-06-01,-29.0,18.05,-0.0084,20.51,0.0,-21.07,0.0,0.0,0.4568,港元,1.0,2015,6
00183,宏輝集團,2016-06-01,-41.0,-44.36,-0.0143,-70.24,0.0,-12.87,0.0,0.0,0.4043,港元,1.0,2016,6
00183,宏輝集團,2017-06-01,7.0,-44.36,0.0021,-70.24,0.0,55.24,0.0,0.0,0.3189,港元,1.0,2017,6
00183,宏輝集團,2019-06-01,43.0,-70.54,0.0077,-70.72,0.0,6.1,0.0,0.0,0.3517,港元,1.0,2019,6
00184,激成投資,2015-12-01,229.0,-14.61,0.673,-14.59,0.15,10.19,2.19,22.29,10.1287,港元,1.0,2015,12
00184,激成投資,2016-12-01,225.0,-1.58,0.662,-1.63,0.15,10.57,2.14,22.66,10.6143,港元,1.0,2016,12
00184,激成投資,2017-12-01,131.0,-41.86,0.385,-41.84,0.15,14.91,2.61,38.96,10.9068,港元,1.0,2017,12
00184,激成投資,2018-12-01,197.0,50.05,0.578,50.13,0.16,4.5,6.15,27.68,11.0238,港元,1.0,2018,12
00184,激成投資,2019-12-01,6.0,-97.19,0.016,-97.23,0.08,185.63,2.69,500.0,10.8736,港元,1.0,2019,12
00185,正商實業,2015-12-01,-20.0,-97.19,-0.0047,-97.23,0.0,-45.53,0.0,0.0,0.2042,港元,1.0,2015,12
00185,正商實業,2016-12-01,-57.0,-188.49,-0.0097,-106.38,0.0,-29.9,0.0,0.0,0.1883,港元,1.0,2016,12
00185,正商實業,2017-12-01,152.0,-188.49,0.0247,-106.38,0.0,13.77,0.0,0.0,0.2234,港元,1.0,2017,12
00185,正商實業,2018-12-01,34.0,-77.62,0.0056,-77.41,0.0,56.46,0.0,0.0,0.208,港元,1.1386,2018,12
00186,敏捷控股,2014-12-01,-93.0,51.31,-0.2,52.38,0.0,-1.4,0.0,0.0,-6.5229,港元,1.0,2014,12
00186,敏捷控股,2015-12-01,-163.0,-75.27,-0.35,-75.0,0.0,-0.96,0.0,0.0,-6.9205,港元,1.0,2015,12
00186,敏捷控股,2017-03-01,2813.0,-75.27,0.72,-75.0,0.0,1.42,0.0,0.0,0.0404,港元,1.0,2017,3
00186,敏捷控股,2018-03-01,175.0,-93.78,0.03,-95.83,0.0,25.0,0.0,0.0,0.0772,港元,1.0,2018,3
00186,敏捷控股,2019-03-01,91.0,-48.0,0.0166,-44.67,0.0,27.71,0.0,0.0,0.1001,港元,1.0,2019,3
00187,京城機電股份,2015-12-01,-244.0,-48.0,-0.5763,-44.67,0.0,-5.78,0.0,0.0,1.9862,港元,1.1761,2015,12
00187,京城機電股份,2016-12-01,-165.0,32.35,-0.3889,32.51,0.0,-5.63,0.0,0.0,1.4883,港元,1.11125,2016,12
00187,京城機電股份,2017-12-01,25.0,32.35,0.0599,32.51,0.0,32.03,0.0,0.0,1.6716,港元,1.1989,2017,12
00187,京城機電股份,2018-12-01,-107.0,32.35,-0.2505,32.51,0.0,-5.47,0.0,0.0,1.2597,港元,1.1386,2018,12
00187,京城機電股份,2019-12-01,-145.0,-35.87,-0.3464,-38.3,0.0,-4.01,0.0,0.0,1.2597,港元,1.1175,2019,12
00188,新華匯富金融,2015-06-01,9.0,-71.49,0.0019,-77.65,0.005,75.79,3.47,263.16,0.1821,港元,1.0,2015,6
00188,新華匯富金融,2016-06-01,-70.0,-71.49,-0.0127,-77.65,0.0045,-9.37,3.78,-35.43,0.1756,港元,1.0,2016,6
00188,新華匯富金融,2017-06-01,-2.0,97.24,-0.0003,97.64,0.0045,-253.33,5.92,-1500.0,0.1766,港元,1.0,2017,6
00188,新華匯富金融,2018-06-01,20.0,97.24,0.0034,97.64,0.005,15.0,9.8,147.06,0.1687,港元,1.0,2018,6
00188,新華匯富金融,2019-06-01,-33.0,97.24,-0.0047,97.64,0.0045,-11.06,8.65,-95.74,0.1544,港元,1.0,2019,6
00189,東岳集團s,2015-12-01,-812.0,97.24,-0.3881,97.64,0.05,-3.53,3.65,-12.88,2.6719,港元,1.17605,2015,12
00189,東岳集團s,2016-12-01,654.0,97.24,0.3112,97.64,0.1,24.33,1.32,32.14,2.8354,港元,1.11125,2016,12
00189,東岳集團s,2017-12-01,1920.0,193.75,0.9112,192.84,0.3,6.46,5.09,32.92,3.8094,港元,1.1989,2017,12
00189,東岳集團s,2018-12-01,2424.0,26.27,1.1386,24.96,0.35,2.63,11.67,30.74,4.495,港元,1.1386,2018,12
00189,東岳集團s,2019-12-01,1635.0,-32.56,0.7823,-31.3,0.23,4.3,6.85,29.4,4.1701,港元,1.1175,2019,12
00190,香港建設（控股）,2015-12-01,-498.0,-470.76,-1.002,-12425.0,0.0,-4.64,0.0,0.0,0.8895,港元,1.0,2015,12
00190,香港建設（控股）,2016-12-01,386.0,-470.76,0.73,-12425.0,0.08,8.22,1.33,10.96,21.7001,港元,1.0,2016,12
00190,香港建設（控股）,2017-12-01,899.0,132.67,1.7,132.88,0.17,4.08,2.45,10.0,25.0963,港元,1.0,2017,12
00190,香港建設（控股）,2018-12-01,734.0,-18.32,1.388,-18.35,0.26,4.2,4.46,18.73,24.9663,港元,1.0,2018,12
00190,香港建設（控股）,2019-12-01,279.0,-62.04,0.528,-61.96,0.26,10.8,4.56,49.24,24.9663,港元,1.0,2019,12
00191,麗新國際,2015-07-01,1291.0,37.23,0.686,29.43,0.011,2.27,0.71,1.6,7.2928,港元,1.0,2015,7
00191,麗新國際,2016-07-01,683.0,-47.06,1.805,163.12,0.0121,8.84,0.08,0.67,8.6857,港元,1.0,2016,7
00191,麗新國際,2017-07-01,1457.0,113.18,3.824,111.86,0.0685,2.42,0.74,1.79,9.4445,港元,1.0,2017,7
00191,麗新國際,2018-07-01,2567.0,76.25,6.686,74.84,0.074,1.27,0.87,1.11,51.5071,港元,1.0,2018,7
00191,麗新國際,2019-07-01,2797.0,8.96,7.249,8.42,0.074,1.13,0.9,1.02,58.448,港元,1.0,2019,7
00193,冠中地產,2015-07-01,-53.0,5.34,-0.0174,22.67,0.0,-5.46,0.0,0.0,0.2549,港元,1.0,2015,7
00193,冠中地產,2016-07-01,-134.0,-154.13,-0.0361,-107.47,0.0,-2.41,0.0,0.0,0.2116,港元,1.0,2016,7
00193,冠中地產,2017-07-01,60.0,-154.13,0.0155,-107.47,0.0,4.39,0.0,0.0,0.2197,港元,1.0,2017,7
00193,冠中地產,2019-07-01,150.0,303.24,0.772,304.19,0.0,0.63,0.0,0.0,5.2668,港元,1.0,2019,7
00194,廖創興企業s,2015-12-01,410.0,-82.59,1.08,-82.66,0.42,10.28,3.78,38.89,28.834,港元,1.0,2015,12
00194,廖創興企業s,2016-12-01,458.0,11.59,1.21,12.04,0.47,10.51,3.69,38.84,28.8547,港元,1.0,2016,12
00194,廖創興企業s,2017-12-01,745.0,62.67,1.97,62.81,0.6,6.38,4.78,30.46,31.168,港元,1.0,2017,12
00194,廖創興企業s,2018-12-01,1014.0,36.16,2.68,36.04,0.7,3.43,7.61,26.12,32.5761,港元,1.0,2018,12
00194,廖創興企業s,2019-12-01,430.0,-57.61,1.14,-57.46,0.6,6.72,7.83,52.63,32.7379,港元,1.0,2019,12
00195,綠科科技國際,2015-12-01,-144.0,-515.14,-0.0281,-510.87,0.0,-3.67,0.0,0.0,0.0471,港元,1.0,2015,12
00195,綠科科技國際,2016-12-01,84.0,-515.14,0.016,-510.87,0.0,7.06,0.0,0.0,0.0624,港元,1.0,2016,12
00195,綠科科技國際,2017-12-01,25.0,-69.8,0.004,-75.0,0.0,17.0,0.0,0.0,0.0748,港元,1.0,2017,12
00195,綠科科技國際,2018-12-01,39.0,54.89,0.006,50.0,0.0,20.83,0.0,0.0,0.0732,港元,1.0,2018,12
00195,綠科科技國際,2019-12-01,-62.0,54.89,-0.009,50.0,0.0,-12.22,0.0,0.0,0.0634,港元,1.0,2019,12
00196,宏華集團s,2015-12-01,-297.0,54.89,-0.0933,50.0,0.0,-8.58,0.0,0.0,1.6518,港元,1.1761,2015,12
00196,宏華集團s,2016-12-01,-678.0,-128.41,-0.2131,-128.53,0.0,-3.8,0.0,0.0,1.3368,港元,1.11125,2016,12
00196,宏華集團s,2017-12-01,-1486.0,-119.31,-0.3177,-49.06,0.0,-2.39,0.0,0.0,0.8978,港元,1.1989,2017,12
00196,宏華集團s,2018-12-01,94.0,-119.31,0.0176,-49.06,0.0,14.17,0.0,0.0,0.8777,港元,1.1386,2018,12
00196,宏華集團s,2019-12-01,120.0,28.19,0.0227,28.54,0.0,9.7,0.0,0.0,0.8777,港元,1.1175,2019,12
00197,亨泰,2015-06-01,-73.0,89.26,-0.11,4.35,0.0,-2.59,0.0,0.0,0.439,港元,1.0,2015,6
00197,亨泰,2016-06-01,-249.0,-239.61,-0.33,-200.0,0.0,-1.06,0.0,0.0,2.8018,港元,1.0,2016,6
00197,亨泰,2017-06-01,-406.0,-63.05,-0.3,9.09,0.0,-1.07,0.0,0.0,1.2598,港元,1.0,2017,6
00197,亨泰,2018-06-01,-153.0,62.16,-0.08,73.33,0.0,-2.73,0.0,0.0,1.1552,港元,1.0,2018,6
00197,亨泰,2019-06-01,-285.0,-85.75,-0.15,-87.5,0.0,-0.81,0.0,0.0,0.9889,港元,1.0,2019,6
00198,星美控股,2014-12-01,131.0,15.95,0.0139,0.72,0.0037,51.8,0.51,26.62,0.3255,港元,1.0,2014,12
00198,星美控股,2015-12-01,360.0,174.8,0.0306,120.14,0.0109,22.55,1.58,35.62,0.3873,港元,1.0,2015,12
00198,星美控股,2016-12-01,404.0,12.16,0.1491,387.25,0.0132,22.6,0.39,8.85,0.3873,港元,1.0,2016,12
00198,星美控股,2017-12-01,-154.0,12.16,-0.0565,387.25,0.0,-41.42,0.0,0.0,2.6219,港元,1.0,2017,12
00198,星美控股,2018-12-01,-4369.0,-2741.72,-1.6061,-2742.65,0.0,-1.46,0.0,0.0,2.6219,港元,1.0,2018,12
00199,德祥地產,2015-03-01,804.0,107.71,1.09,78.69,0.42,2.84,13.55,38.53,5.244,港元,1.0,2015,3
00199,德祥地產,2016-03-01,1460.0,81.71,1.77,62.39,0.3,1.76,9.62,16.95,6.4134,港元,1.0,2016,3
00199,德祥地產,2017-03-01,303.0,-79.23,0.35,-80.23,0.22,7.43,8.46,62.86,6.2827,港元,1.0,2017,3
00199,德祥地產,2018-03-01,182.0,-39.82,0.2,-42.86,0.22,5.9,18.64,110.0,5.9002,港元,1.0,2018,3
00199,德祥地產,2019-03-01,141.0,-22.96,0.15,-25.0,0.22,5.8,25.29,146.67,5.4713,港元,1.0,2019,3
00200,新濠國際發展s,2015-12-01,101.0,-93.21,0.07,-92.71,0.035,224.0,0.22,50.0,8.0081,港元,1.0,2015,12
00200,新濠國際發展s,2017-12-01,474.0,-95.43,0.31,-95.4,0.062,63.74,0.31,20.0,12.3613,港元,1.0,2017,12
00200,新濠國際發展s,2018-12-01,523.0,10.22,0.34,9.68,0.0685,37.94,0.53,20.15,10.6817,港元,1.0,2018,12
00200,新濠國際發展s,2019-12-01,690.0,32.0,0.46,35.29,0.0912,30.3,0.65,19.83,10.6817,港元,1.0,2019,12
00201,華大酒店投資,2015-12-01,144.0,-84.09,0.0161,-84.09,0.037,11.49,20.0,229.81,0.4243,港元,1.0,2015,12
00201,華大酒店投資,2016-12-01,133.0,-7.52,0.0149,-7.45,0.0064,15.23,2.82,42.95,0.4214,港元,1.0,2016,12
00201,華大酒店投資,2017-12-01,152.0,14.22,0.017,14.09,0.007,11.41,3.63,41.41,0.4427,港元,1.0,2017,12
00201,華大酒店投資,2018-12-01,260.0,71.09,0.0291,71.18,0.0073,4.67,5.38,25.15,0.454,港元,1.0,2018,12
00201,華大酒店投資,2019-12-01,32.0,-87.77,0.0036,-87.63,0.0008,33.33,0.67,22.22,0.454,港元,1.0,2019,12
00202,潤中國際控股,2015-03-01,-403.0,-87.77,-0.0663,-87.63,0.0,-4.22,0.0,0.0,0.7695,港元,1.0,2015,3
00202,潤中國際控股,2016-03-01,-686.0,-70.07,-0.1128,-70.08,0.0,-2.06,0.0,0.0,0.6099,港元,1.0,2016,3
00202,潤中國際控股,2017-03-01,82.0,-70.07,0.0136,-70.08,0.0,12.61,0.0,0.0,0.5923,港元,1.0,2017,3
00202,潤中國際控股,2018-03-01,-776.0,-70.07,-0.1276,-70.08,0.0,-1.62,0.0,0.0,0.5108,港元,1.0,2018,3
00202,潤中國際控股,2019-03-01,-600.0,22.63,-0.0899,29.54,0.0,-2.15,0.0,0.0,0.3491,港元,1.0,2019,3
00204,中國投資開發,2015-03-01,-89.0,0.37,-0.0109,16.44,0.0,-10.02,0.0,0.0,0.0227,港元,1.0,2015,3
00204,中國投資開發,2016-03-01,-24.0,73.03,-0.0028,74.45,0.0,-7.19,0.0,0.0,0.032,港元,1.0,2016,3
00204,中國投資開發,2017-03-01,-15.0,38.65,-0.0017,40.29,0.0,-15.06,0.0,0.0,0.0292,港元,1.0,2017,3
00204,中國投資開發,2018-03-01,-19.0,-31.67,-0.0022,-32.53,0.0,-63.64,0.0,0.0,0.0261,港元,1.0,2018,3
00204,中國投資開發,2019-03-01,-88.0,-353.97,-0.095,-4218.18,0.0,-1.21,0.0,0.0,0.1,港元,1.0,2019,3
00205,財訊傳媒,2015-12-01,-200.0,-65.05,-0.1058,-40.88,0.0,-1.09,0.0,0.0,0.1491,港元,1.0,2015,12
00205,財訊傳媒,2016-12-01,-15.0,92.4,-0.0024,97.73,0.0,-10.83,0.0,0.0,0.1453,港元,1.0,2016,12
00205,財訊傳媒,2017-12-01,-252.0,-1555.97,-0.0395,-1545.83,0.0,-0.68,0.0,0.0,0.1071,港元,1.0,2017,12
00205,財訊傳媒,2018-12-01,-125.0,50.31,-0.0196,50.38,0.0,-0.56,0.0,0.0,0.0784,港元,1.0,2018,12
00205,財訊傳媒,2019-12-01,-99.0,21.1,-0.0155,20.92,0.0,-0.84,0.0,0.0,0.0784,港元,1.0,2019,12
00206,華商國際海洋控股,2015-12-01,16.0,-89.78,0.0233,-89.84,0.0,34.4,0.0,0.0,2.3745,港元,7.751,2015,12
00206,華商國際海洋控股,2016-12-01,-856.0,-89.78,-1.2197,-89.84,0.0,-0.71,0.0,0.0,1.045,港元,7.754,2016,12
00206,華商國際海洋控股,2017-12-01,-647.0,24.46,-0.9213,24.47,0.0,-0.48,0.0,0.0,0.1491,港元,7.814,2017,12
00206,華商國際海洋控股,2018-12-01,-324.0,49.92,-0.2335,74.66,0.0,-0.75,0.0,0.0,0.1524,港元,7.834,2018,12
00206,華商國際海洋控股,2019-12-01,76.0,49.92,0.0273,74.66,0.0,7.71,0.0,0.0,0.1524,港元,7.787000000000001,2019,12
00207,大悅城地產s,2015-12-01,854.0,-59.98,0.0623,-70.96,0.01,19.89,0.81,16.04,2.0749,港元,1.17605,2015,12
00207,大悅城地產s,2016-12-01,886.0,3.79,0.0578,-7.29,0.08,18.86,7.34,138.44,2.0461,港元,1.11125,2016,12
00207,大悅城地產s,2017-12-01,1383.0,55.99,0.0899,55.61,0.04,12.12,3.67,44.49,2.2762,港元,1.1989,2017,12
00207,大悅城地產s,2018-12-01,2395.0,73.22,0.156,73.48,0.06,3.78,10.17,38.47,2.2569,港元,1.1386,2018,12
00207,大悅城地產s,2019-12-01,1828.0,-23.66,0.1196,-23.35,0.04,5.1,6.56,33.45,2.28,港元,1.1175,2019,12
00208,保利達資產s,2015-12-01,52.0,18.36,0.0116,18.37,0.007,53.45,1.13,60.34,2.515,港元,1.0,2015,12
00208,保利達資產s,2016-12-01,59.0,14.57,0.0133,14.66,0.007,49.62,1.06,52.63,2.801,港元,1.0,2016,12
00208,保利達資產s,2017-12-01,270.0,355.26,0.0607,356.39,0.022,17.79,2.04,36.24,2.7624,港元,1.0,2017,12
00208,保利達資產s,2018-12-01,1619.0,500.53,0.3646,500.66,0.095,2.36,11.05,26.06,3.095,港元,1.0,2018,12
00208,保利達資產s,2019-12-01,707.0,-56.3,0.1593,-56.31,0.073,5.27,8.69,45.83,3.095,港元,1.0,2019,12
00209,瀛晟科學,2015-12-01,-133.0,-10.27,-0.0571,14.39,0.0,-2.87,0.0,0.0,0.1565,港元,1.0,2015,12
00209,瀛晟科學,2016-12-01,-227.0,-70.56,-0.0892,-56.22,0.0,-0.9,0.0,0.0,0.0857,港元,1.0,2016,12
00209,瀛晟科學,2017-12-01,-78.0,65.8,-0.0225,74.78,0.0,-0.93,0.0,0.0,0.091,港元,1.0,2017,12
00209,瀛晟科學,2018-12-01,-154.0,-97.63,-0.042,-86.67,0.0,-0.86,0.0,0.0,0.0449,港元,1.0,2018,12
00209,瀛晟科學,2019-12-01,-42.0,72.39,-0.0116,72.38,0.0,-2.16,0.0,0.0,0.0449,港元,1.0,2019,12
00210,達芙妮國際,2015-12-01,-379.0,72.39,-0.23,72.38,0.0,-3.43,0.0,0.0,2.706,港元,1.0,2015,12
00210,達芙妮國際,2016-12-01,-819.0,-116.19,-0.497,-116.09,0.0,-0.94,0.0,0.0,2.0443,港元,1.0,2016,12
00210,達芙妮國際,2017-12-01,-734.0,10.37,-0.445,10.46,0.0,-0.56,0.0,0.0,1.7433,港元,1.0,2017,12
00210,達芙妮國際,2018-12-01,-994.0,-35.44,-0.603,-35.51,0.0,-0.2,0.0,0.0,1.0792,港元,1.0,2018,12
00210,達芙妮國際,2019-12-01,-1070.0,-7.62,-0.649,-7.63,0.0,-0.21,0.0,0.0,0.42,港元,1.0,2019,12
00211,大凌集團,2015-03-01,94.0,15.29,0.0251,10.09,0.0044,13.15,1.33,17.45,0.1339,港元,1.0,2015,3
00211,大凌集團,2016-03-01,1.0,-98.67,0.0003,-98.8,0.0,643.33,0.0,0.0,0.1299,港元,1.0,2016,3
00211,大凌集團,2017-03-01,6.0,356.94,0.0013,333.33,0.001,76.92,1.0,76.92,0.1275,港元,1.0,2017,3
00211,大凌集團,2018-03-01,-26.0,356.94,-0.0053,333.33,0.0024,-13.4,3.38,-45.28,0.1205,港元,1.0,2018,3
00212,南洋集團有限公司,2015-12-01,157.0,-56.08,4.46,-50.55,1.0,9.9,2.27,22.42,101.6436,港元,1.0,2015,12
00212,南洋集團有限公司,2016-12-01,126.0,-19.91,3.57,-19.96,1.0,15.99,1.75,28.01,100.6262,港元,1.0,2016,12
00212,南洋集團有限公司,2017-12-01,355.0,182.09,10.11,183.19,1.35,5.98,2.23,13.35,121.3012,港元,1.0,2017,12
00212,南洋集團有限公司,2018-12-01,335.0,-5.77,9.62,-4.85,1.4,4.78,3.04,14.55,137.7147,港元,1.0,2018,12
00212,南洋集團有限公司,2019-12-01,60.0,-81.98,1.75,-81.81,1.4,25.43,3.15,80.0,154.3566,港元,1.0,2019,12
00213,樂聲電子,2015-03-01,133.0,-41.76,0.129,-45.8,0.035,7.21,3.76,27.13,1.8637,港元,1.0,2015,3
00213,樂聲電子,2016-03-01,245.0,83.91,0.238,84.5,0.045,4.58,4.13,18.91,1.9065,港元,1.0,2016,3
00213,樂聲電子,2017-03-01,145.0,-40.69,0.143,-39.92,0.045,8.11,3.88,31.47,1.9988,港元,1.0,2017,3
00213,樂聲電子,2018-03-01,219.0,50.67,0.215,50.35,0.045,5.67,3.69,20.93,2.1716,港元,1.0,2018,3
00213,樂聲電子,2019-03-01,222.0,1.43,0.217,0.93,0.045,4.98,4.17,20.74,2.3356,港元,1.0,2019,3
00214,匯漢控股,2015-03-01,513.0,-33.68,0.65,-39.25,0.04,2.15,2.86,6.15,12.1069,港元,1.0,2015,3
00214,匯漢控股,2016-03-01,550.0,7.1,0.67,3.08,0.03,3.93,1.14,4.48,12.5264,港元,1.0,2016,3
00214,匯漢控股,2017-03-01,1011.0,83.9,1.21,80.6,0.024,1.49,1.33,1.98,13.8135,港元,1.0,2017,3
00214,匯漢控股,2018-03-01,814.0,-19.44,0.97,-19.83,0.024,1.55,1.6,2.47,14.9021,港元,1.0,2018,3
00214,匯漢控股,2019-03-01,810.0,-0.53,0.96,-1.03,0.018,0.95,1.98,1.88,15.5749,港元,1.0,2019,3
00215,和記電訊香港,2015-12-01,915.0,9.84,0.1899,9.83,0.142,12.8,5.84,74.78,2.391,港元,1.0,2015,12
00215,和記電訊香港,2016-12-01,682.0,-25.46,0.1415,-25.49,0.109,23.04,3.34,77.03,2.3819,港元,1.0,2016,12
00215,和記電訊香港,2017-12-01,4766.0,598.83,0.989,598.94,0.0845,3.3,2.59,8.54,3.2879,港元,1.0,2017,12
00215,和記電訊香港,2019-12-01,429.0,6.19,0.089,6.21,0.0668,14.83,5.06,75.06,2.4824,港元,1.0,2019,12
00216,建業實業,2015-03-01,1284.0,400.52,2.33,395.74,0.05,0.76,2.81,2.15,8.9518,港元,1.0,2015,3
00216,建業實業,2016-03-01,310.0,-75.88,0.56,-75.97,0.05,5.93,1.51,8.93,9.1882,港元,1.0,2016,3
00216,建業實業,2017-03-01,419.0,35.46,0.76,35.71,0.05,4.68,1.4,6.58,9.4765,港元,1.0,2017,3
00216,建業實業,2018-03-01,2040.0,386.45,3.7,386.84,0.05,0.74,1.83,1.35,13.9287,港元,1.0,2018,3
00216,建業實業,2019-03-01,781.0,-61.7,1.42,-61.62,0.05,1.2,2.94,3.52,14.6649,港元,1.0,2019,3
00217,中國誠通發展集團,2015-12-01,82.0,-61.7,0.0153,-61.62,0.0,41.18,0.0,0.0,0.4753,港元,1.0,2015,12
00217,中國誠通發展集團,2016-12-01,64.0,-22.03,0.011,-28.1,0.0,20.55,0.0,0.0,0.4626,港元,1.0,2016,12
00217,中國誠通發展集團,2017-12-01,23.0,-63.38,0.004,-63.64,0.0,56.5,0.0,0.0,0.4887,港元,1.0,2017,12
00217,中國誠通發展集團,2018-12-01,113.0,385.55,0.0196,390.0,0.0,11.33,0.0,0.0,0.4754,港元,1.0,2018,12
00217,中國誠通發展集團,2019-12-01,48.0,-58.09,0.0082,-58.16,0.0,21.83,0.0,0.0,0.4787,港元,1.0,2019,12
00218,申萬宏源香港,2015-12-01,184.0,96.22,0.2321,75.3,0.09,14.69,2.64,38.78,2.6108,港元,1.0,2015,12
00218,申萬宏源香港,2016-12-01,82.0,-55.36,0.1033,-55.49,0.04,25.27,1.53,38.72,2.6235,港元,1.0,2016,12
00218,申萬宏源香港,2017-12-01,104.0,26.52,0.1308,26.62,0.06,14.76,3.11,45.87,2.7142,港元,1.0,2017,12
00218,申萬宏源香港,2018-12-01,96.0,-7.56,0.1209,-7.57,0.02,7.78,2.13,16.54,2.7702,港元,1.0,2018,12
00218,申萬宏源香港,2019-12-01,137.0,42.02,0.0937,-22.5,0.03,9.71,3.3,32.02,2.7702,港元,1.0,2019,12
00219,順豪物業,2015-12-01,170.0,-73.58,0.348,-74.67,0.048,8.51,1.62,13.79,9.5243,港元,1.0,2015,12
00219,順豪物業,2016-12-01,381.0,124.02,0.745,114.08,0.06,3.96,2.03,8.05,9.9958,港元,1.0,2016,12
00219,順豪物業,2017-12-01,794.0,108.06,1.551,108.19,0.066,1.82,2.34,4.26,11.408,港元,1.0,2017,12
00219,順豪物業,2018-12-01,604.0,-23.88,1.181,-23.86,0.0693,1.52,3.87,5.87,12.3024,港元,1.0,2018,12
00219,順豪物業,2019-12-01,17.0,-97.13,0.0338,-97.14,0.0195,52.37,1.1,57.69,12.3024,港元,1.0,2019,12
00220,統一企業中國s,2015-12-01,981.0,175.44,0.2272,153.6,0.0454,23.37,0.86,20.0,3.1592,港元,1.1761,2015,12
00220,統一企業中國s,2016-12-01,675.0,-31.24,0.1562,-31.24,0.0312,41.79,0.48,20.0,3.0976,港元,1.11125,2016,12
